RISULTATI RISPOSTA HYBRID CON GEMINI: DOCUMENT STRUCTURE BASED CHUNKING

timestamp,question,answer,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
2025-11-04 10:19:23,Le lezioni iniziano a ottobre 2025?,"Il contesto indica che le lezioni per l'anno accademico 2025/2026 iniziano il 15 settembre 2025. In particolare, per il corso di laurea in Ingegneria Informatica e Robotica, sia per il I che per il II anno, il periodo delle lezioni del primo semestre è ""15/09/2025 - 12/12/2025"".",1.000,0.806,0.325,1.000,0.483
2025-11-04 10:19:23,Per quale anno accademico si riferisce il calendario delle lauree?,Non presente nei documenti.,1.000,0.000,0.417,1.000,0.129
2025-11-04 10:19:23,Quando si svolge la prima sessione di laurea dell'anno accademico 2025-2026?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.134
2025-11-04 10:19:23,Qual è l'ultima sessione di laurea prevista nel calendario?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.129
2025-11-04 10:19:23,Quante sessioni di laurea sono previste complessivamente nel calendario 2025-2026?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.133
2025-11-04 10:19:23,Le date delle lauree sono identiche per i corsi triennali e magistrali?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.141
2025-11-04 10:19:23,Vengono specificate le scadenze per la presentazione della domanda di laurea?,"Sì, le scadenze per la presentazione della domanda di laurea vengono specificate. Il contesto indica che la compilazione della domanda di laurea, comprensiva dell'indicazione del titolo della tesi e del Relatore, deve avvenire ""45 giorni prima della seduta di laurea"".",1.000,0.937,0.200,1.000,0.503
2025-11-04 10:19:23,È indicato l’orario preciso di inizio delle sedute di laurea?,Non presente nei documenti.,1.000,0.000,0.804,1.000,0.903
2025-11-04 10:19:23,Che cos'è il programma Erasmus+?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.139
2025-11-04 10:19:23,Quali sono le due tipologie principali di mobilità previste dal programma Erasmus+?,"Il programma Erasmus+ prevede due tipologie di mobilità: mobilità a fini di studio (esami, tesi di laurea) e mobilità a fine di Traineeship (tirocinio o stage anche post-laurea).",1.000,0.940,0.500,1.000,0.780
2025-11-04 10:19:23,Chi è il delegato Erasmus del Dipartimento di Ingegneria?,Il delegato Erasmus del Dipartimento di Ingegneria è il Prof. Emilio Di Giacomo.,1.000,1.000,0.250,1.000,1.000
2025-11-04 10:19:23,Quali attività possono essere svolte durante la mobilità a fini di studio?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.137
2025-11-04 10:19:23,Quali sono i requisiti per partecipare al programma Erasmus+ Traineeship?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.132
2025-11-04 10:19:23,In quale periodo viene pubblicato il bando Erasmus?,Il bando di selezione viene pubblicato ogni anno nei primi mesi.,1.000,0.804,0.700,1.000,0.972
2025-11-04 10:19:23,Dove è possibile trovare i bandi Erasmus aggiornati?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.152
2025-11-04 10:19:23,È possibile riconoscere CFU per un tirocinio svolto con Erasmus Traineeship?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.146
2025-11-04 10:19:23,Chi deve approvare il Learning Agreement?,"Il Learning Agreement deve essere approvato dal Delegato del Dipartimento e dall'ente ospitante in caso di Tirocinio Autonomo, oppure dal Delegato del Dipartimento e dall'Università ospitante per le attività di mobilità di studio.",1.000,0.985,0.500,1.000,0.979
2025-11-04 10:19:23,Qual è la lingua richiesta per partecipare a un tirocinio Erasmus?,"Per partecipare al programma Erasmus, gli studenti devono avere un'adeguata conoscenza della lingua richiesta dall'Università ospitante, la quale deve essere opportunamente certificata.",0.500,0.824,0.000,0.000,0.447
2025-11-04 10:19:23,Chi approva il riconoscimento dei CFU dopo il tirocinio Erasmus?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.134
2025-11-04 10:19:23,Quali documenti sono richiesti per un tirocinio autonomo?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.140
2025-11-04 10:19:23,Quando si aprono le immatricolazioni per l'anno accademico 2025/2026?,Le immatricolazioni si aprono il 1 agosto 2025.,1.000,0.829,0.250,1.000,0.997
2025-11-04 10:19:23,Qual è la scadenza per immatricolarsi ai corsi di laurea triennale e magistrale a ciclo unico ad accesso libero?,Il termine per le immatricolazioni ai corsi di laurea di primo livello e ai corsi di laurea magistrali a ciclo unico ad accesso libero è previsto nel giorno 20 ottobre 2025.,1.000,0.956,0.333,1.000,0.927
2025-11-04 10:19:23,Fino a quando è possibile immatricolarsi ai corsi di laurea magistrale biennali?,Il termine per le immatricolazioni ai corsi di laurea magistrali biennali è fissato nel giorno 2 marzo 2026.,1.000,0.919,0.333,1.000,0.992
2025-11-04 10:19:23,Come posso presentare la domanda di immatricolazione?,Puoi compilare la domanda di immatricolazione on-line direttamente da casa accedendo al SOL - Segreterie On Line.,1.000,0.718,0.500,1.000,0.831
2025-11-04 10:19:23,Chi può beneficiare dell'esenzione totale dalle tasse universitarie?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.119
2025-11-04 10:19:23,Cosa si intende per 'Low-Tax Area' secondo il regolamento?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.119
2025-11-04 10:19:23,Quali riduzioni sono previste per chi si immatricola con un voto di diploma alto?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.132
2025-11-04 10:19:23,Quali agevolazioni sono previste per studenti dello stesso nucleo familiare iscritti contemporaneamente?,Per studenti provenienti dallo stesso nucleo familiare contemporaneamente iscritti a tempo pieno all’Università degli Studi di Perugia è prevista una riduzione del 30% (se ISEEU <= €.40.000) o del 15% (ISEEU > €.40.000) sulle rate successive alla prima.,1.000,0.851,1.000,1.000,0.529
2025-11-04 10:19:23,A chi bisogna rivolgersi per chiedere l'esonero dal corso sulla sicurezza?,"Per chiedere l'esonero dal corso sulla sicurezza, lo studente può scrivere all'Ufficio sicurezza luoghi di lavoro (giovanni.chiappavento@unipg.it), se ha già frequentato tale corso durante il percorso di studi nella scuola secondaria superiore.",1.000,0.872,1.000,1.000,0.758
2025-11-04 10:19:23,Chi è il referente per informazioni e sessioni di esame aggiuntive sul corso di sicurezza?,Non presente nei documenti.,0.000,0.000,1.000,1.000,0.135
2025-11-04 10:19:23,Come può ottenere l’attestato lo studente che supera l’esame di sicurezza?,"Una volta superato l’esame, lo studente può scaricare l'attestato dall'area riservata.",0.500,0.917,0.500,1.000,0.711
2025-11-04 10:19:23,A cosa serve il corso sulla sicurezza nei luoghi di lavoro?,Il corso sulla sicurezza nei luoghi di lavoro è necessario per l'accesso ai laboratori.,1.000,0.837,0.500,1.000,0.691
2025-11-04 10:19:23,Posso accedere al laboratorio senza aver seguito il corso sulla sicurezza?,"Per l'accesso ai laboratori, è necessario seguire un corso sulla sicurezza nei luoghi di lavoro e sostenere una prova di esame. Se lo studente non ha seguito tale corso oppure non ha acquisito i crediti richiesti occorre:",1.000,0.000,0.200,1.000,0.803
2025-11-04 10:19:23,Qual è il link per iscriversi al corso sulla sicurezza nei luoghi di lavoro?,"Il contesto indica che se lo studente non ha seguito il corso sulla sicurezza nei luoghi di lavoro o non ha acquisito i crediti richiesti, occorre collegarsi al link https://unistudium.unipg.it/unistudium/course/view.php?id=17249.",1.000,0.781,0.333,1.000,0.928
2025-11-04 10:19:23,Il corso sulla sicurezza è erogato in presenza o a distanza?,"Il contesto fornito menziona la necessità di ""seguire un corso sulla sicurezza nei luoghi di lavoro e sostenere una prova di esame"" per l'accesso ai laboratori, come indicato in [Fonte 4]. Tuttavia, non specifica se tale corso sia erogato in presenza o a distanza.",0.800,0.000,1.000,0.000,0.169
2025-11-04 10:19:23,Cosa deve fare uno studente che non ha seguito il corso di sicurezza nella scuola superiore?,"Il contesto indica che per l'accesso ai laboratori è necessario seguire un corso sulla sicurezza nei luoghi di lavoro e sostenere una prova di esame. Il documento specifica che ""Se lo studente non ha seguito tale corso durante il percorso di studi nella scuola secondaria superiore oppure non ha acquisito i crediti richiesti occorre:"" seguire un corso sulla sicurezza nei luoghi di lavoro e sostenere una prova di esame, non potendo richiedere l'esonero.",0.889,0.831,0.000,0.000,0.425
2025-11-04 10:19:23,È possibile organizzare sessioni di esame aggiuntive per il corso sulla sicurezza?,"Sì, è possibile organizzare sessioni di esame aggiuntive. A richiesta possono essere organizzate sessioni di esame aggiuntive. Per informazioni e sessioni di esame aggiuntive è possibile contattare direttamente il prof. Antonio Moschitta (antonio.moschitta@unipg.it).",1.000,0.888,0.700,1.000,0.648
2025-11-04 10:19:23,Qual è l'orario delle lezioni di Intelligent and Secure Networks e quali sono le date degli appelli d'esame?,"L'orario delle lezioni dell'insegnamento INTELLIGENT AND SECURE NETWORKS per l'anno accademico 2025/2026, anno I, semestre I (periodo 15/09/2025 - 12/12/2025) è il seguente: Lunedì 08:30-10:30 in aula 9, Martedì 16:30-18:30 in aula 9, Giovedì 16:30-18:30 in aula 10. Il professore è M. Femminella. Le date degli appelli d'esame non sono presenti nei documenti.",0.625,0.684,0.000,0.000,0.434
2025-11-04 10:19:23,Quali sono i moduli che servono per fare il tirocinio e con che tempistiche vanno consegnati?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.130
2025-11-04 10:19:23,Qual è il nome del corso di laurea?,Il nome del corso di laurea è Ingegneria Informatica e Robotica.,1.000,1.000,0.806,0.000,0.725
2025-11-04 10:19:23,Presso quale sede è attivo il corso di Ingegneria Informatica e Robotica?,Non presente nei documenti.,0.000,0.000,0.250,1.000,0.132
2025-11-04 10:19:23,Quale titolo accademico viene rilasciato al termine del corso?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.138
2025-11-04 10:19:23,Quanti CFU totali prevede il corso di laurea magistrale?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.116
2025-11-04 10:19:23,Qual è il numero massimo di studenti ammessi al corso?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.096
2025-11-04 10:19:23,Quali sono i due curricula del corso di Ingegneria Informatica e Robotica?,"Il Corso di laurea magistrale in Ingegneria Informatica e Robotica si articola in due curricula, di cui uno è ""Data Science and Data Engineering"". Il secondo curriculum non è specificato nei documenti forniti.",1.000,0.000,0.000,0.500,0.652
2025-11-04 10:19:23,Qual è l’obiettivo formativo principale del corso?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.151
2025-11-04 10:19:23,Quali sono i principali sbocchi occupazionali del curriculum Data Science and Data Engineering?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.156
2025-11-04 10:19:23,Qual è la differenza tra i due curricula del corso?,"Il contesto fornito indica che il Corso di laurea magistrale in Ingegneria Informatica e Robotica si articola in due curricula, e ne nomina uno: ""Data Science and Data Engineering"". Tuttavia, il contesto non specifica il nome del secondo curriculum né fornisce alcuna informazione sulle differenze tra i due curricula.",1.000,0.000,0.000,0.000,0.564
2025-11-04 10:19:23,Quale docente coordina il corso di studio?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.106
2025-11-04 10:19:23,Il corso prevede tirocini in azienda?,"Il contesto contiene riferimenti ai tirocini in azienda.
• Uno studente può chiedere il riconoscimento di attività svolte in precedenza in un’azienda come tirocinio?",1.000,0.668,0.500,1.000,0.586
2025-11-04 10:19:23,Quando è consigliato presentare la pratica di trasferimento da altro Ateneo?,"La presentazione della pratica di trasferimento da altro Ateneo deve avvenire, di norma, entro il mese di ottobre, per permettere un efficace inserimento nelle attività didattiche.",1.000,0.954,1.000,1.000,0.661
2025-11-04 10:19:23,Il corso di laurea si svolge interamente in lingua inglese?,"Il contesto contiene riferimenti alla lingua inglese del corso di laurea. Per il corso di laurea ""Ingegneria Informatica e Robotica"" (Fonte 3), tutti gli insegnamenti elencati per l'anno accademico 2025-26 hanno titoli in inglese. Inoltre, la Fonte 5 indica che ""Il percorso di studi prevede inoltre un congruo numero di crediti formativi per il rafforzamento delle conoscenze sulla lingua inglese"".",1.000,0.802,0.200,0.000,0.422
2025-11-04 10:19:23,Quanti anni dura il percorso formativo completo?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.145
2025-11-04 10:19:23,Chi può accedere al corso di laurea magistrale?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.143
2025-11-04 10:19:23,Quando si tiene la prova di verifica della preparazione personale?,"Il contesto fornito menziona la ""verifica della personale preparazione"" in [Fonte 3], indicando che i percorsi dipendono anche dal risultato di tale verifica. Tuttavia, il contesto non fornisce alcuna informazione su quando si tiene la prova di verifica della preparazione personale.",0.667,0.000,0.000,0.000,0.151
2025-11-04 10:19:23,Qual è la prova finale prevista per il conseguimento della laurea?,"Il contesto indica la presenza di una prova finale. Per i corsi di laurea professionalizzanti e di laurea abilitanti alla professione è prevista una Prova Pratica Valutativa (PPV). Al termine della prova finale, la Commissione decide a porte chiuse la votazione finale, tenendo conto del curriculum dello studente e della prova finale.",0.714,0.750,0.000,0.000,0.300
2025-11-04 10:19:23,Chi è il docente responsabile dell'insegnamento DATA INTENSIVE APPLICATIONS AND BIG DATA?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.119
2025-11-04 10:19:23,Qual è la differenza tra tesi compilativa e tesi sperimentale secondo il regolamento?,"Il contesto fornito menziona ""SPERIMENTALE COMPILATIVA"" come ""Tipo tesi"" nella Fonte 1. Tuttavia, il contesto non fornisce alcuna definizione o spiegazione della differenza tra tesi compilativa e tesi sperimentale.",0.667,0.000,0.000,0.000,0.373
2025-11-04 10:19:23,Quali sono le modalità di verifica dell'apprendimento previste per l'insegnamento DATA INTENSIVE APPLICATIONS AND BIG DATA?,"Per l'insegnamento ""Data Intensive Applications and Big Data"", la modalità di verifica dell'apprendimento prevista è l'esame.",1.000,0.969,0.000,0.000,0.553
2025-11-04 10:19:23,Quali strutture e servizi sono disponibili per gli studenti di Ingegneria a Perugia?,"Il contesto menziona ""Strutture e servizi"". Per gli studenti di Ingegneria Informatica e Robotica, sono disponibili diverse aule come ""aula 2"", ""aula 1"", ""aula B"", ""aula 11"", ""aula 9"", ""aula 10"", ""LAB MULT"", ""DIING"", ""LIS"", ""11 LIS"", ""8 LIS"". Inoltre, sono disponibili agevolazioni e riduzioni, le cui informazioni di dettaglio sono presenti nel Regolamento in materia di contribuzione studentesca.",1.000,0.765,0.000,0.000,0.168
2025-11-04 10:19:23,Dove si trova il campus di Ingegneria e come è possibile raggiungerlo?,"Il contesto fornito indica che ""Il campus di Ingegneria dell'Università di Perugia"" è dotato di laboratori, una Biblioteca Centrale, sale di lettura, spazi attrezzati per lo studio, un servizio mensa, ampi spazi verdi e un servizio di ristoro bar. Tuttavia, non ci sono informazioni su dove si trovi il campus o su come sia possibile raggiungerlo.",1.000,0.000,0.000,0.333,0.197
2025-11-04 10:19:23,È disponibile una rete Wi-Fi per gli studenti?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.135
2025-11-04 10:19:23,Quali sono i giorni e gli orari di apertura al pubblico della Segreteria Studenti?,Il contesto fornito indica che le Segreterie Studenti sono aperte al pubblico i giorni martedì e giovedì con orario 10.00 - 13.00.,1.000,0.899,1.000,1.000,0.747
2025-11-04 10:19:23,Come si può contattare la Segreteria Studenti per telefono?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.124
2025-11-04 10:19:23,Qual è l’indirizzo email della Segreteria Didattica del Dipartimento di Ingegneria?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.133
2025-11-04 10:19:23,Come si può accedere ai servizi di segreteria senza recarsi fisicamente allo sportello?,"SOL è il servizio di segreteria che l'ateneo di Perugia mette a disposizione degli studenti per accedere ai servizi di segreteria senza recarsi allo sportello. Per eventuali chiarimenti o richieste di assistenza, è possibile contattare il seguente indirizzo e-mail: help.didattica@unipg.it.",1.000,0.489,0.333,0.000,0.598
2025-11-04 10:19:23,A chi scrivere per assistenza sulla segreteria online SOL?,"SOL è il servizio di segreteria che l'ateneo di Perugia mette a disposizione degli studenti per accedere ai servizi di segreteria senza recarsi allo sportello. Per eventuali chiarimenti o richieste di assistenza, contattare il seguente indirizzo e-mail: help.didattica@unipg.it",1.000,0.710,0.500,1.000,0.181
2025-11-04 10:19:23,È possibile aprire un ticket per richiedere assistenza alla Segreteria Studenti?,"Il contesto indica la possibilità di aprire un ticket con il testo: ""Aprire un Ticket, servizio attivo h24 (Apri subito un ticket)"". Non sono presenti riferimenti che colleghino esplicitamente questo servizio di ticket alla richiesta di assistenza alla Segreteria Studenti.",1.000,0.000,1.000,0.000,0.636
2025-11-04 10:19:23,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.141
2025-11-04 10:19:23,Dove si compila la domanda di laurea online?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.130
2025-11-04 10:19:23,Quanto costa la stampa della pergamena se richiesta durante la domanda di laurea?,"Qualora lo studente intenda fare richiesta della stampa della pergamena, dovrà darne conferma in fase di compilazione della domanda di laurea. Il sistema metterà in disponibilità nella sezione “Elenco Tasse” il contributo di 132 euro comprensivo anche del bollo previsto per la domanda di esame di laurea.",1.000,0.464,0.333,1.000,0.328
2025-11-04 10:19:23,"In base alle linee guida, quanti punti può ottenere una tesi di ricerca per la presentazione e discussione?","In base alle linee guida fornite, il contesto indica due possibili punteggi massimi per la presentazione e discussione della tesi: ""Fino a 3 punti per la presentazione e discussione della tesi"" [Fonte 1] e ""Fino a 4 punti per la presentazione e discussione della tesi"" [Fonte 2].",0.333,0.787,0.500,1.000,0.779
2025-11-04 10:19:23,Quali allegati sono obbligatori nella domanda di laurea online?,"Il contesto fornito menziona la raccomandazione di inserire gli allegati obbligatori quando richiesto (""Si raccomanda di inserire quando richiesto gli allegati obbligatori:""), ma non specifica quali siano tali allegati nella domanda di laurea online.",0.800,0.000,0.000,0.000,0.292
2025-11-04 10:19:23,Quali sono i criteri di valutazione per una tesi compilativa?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.151
2025-11-04 10:19:23,Quando può essere assegnata la lode nella laurea magistrale?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.135
2025-11-04 10:19:23,Come si calcola il voto di laurea magistrale?,"Il voto di laurea si ottiene dalla somma, arrotondata all’unità, della media curriculare e del punteggio assegnato alla tesi di laurea.",0.500,0.593,1.000,1.000,0.962
2025-11-04 10:19:23,Qual è il numero massimo di CFU di tirocinio che uno studente può ottenere nella stessa azienda?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.133
2025-11-04 10:19:23,A quante ore di attività corrisponde un CFU di tirocinio?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.113
2025-11-04 10:19:23,Qual è il numero massimo di tirocinanti che un'azienda con 10 dipendenti può ospitare contemporaneamente?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.143
2025-11-04 10:19:23,Un docente universitario può essere tutor di quanti tirocinanti interni?,"Il contesto contiene il termine o l'argomento richiesto. Per i tirocini interni, un docente può essere tutor al massimo di 3 tirocinanti contemporaneamente.",0.500,0.910,0.333,1.000,0.691
2025-11-04 10:19:23,L’attività lavorativa passata può essere riconosciuta come tirocinio curriculare?,Non presente nei documenti.,0.000,0.000,0.333,0.000,0.180
2025-11-04 10:19:23,Quanto tempo prima bisogna consegnare i moduli di tirocinio?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.139
2025-11-04 10:19:23,Cosa accade se l’azienda non è ancora convenzionata con il Dipartimento?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.134
2025-11-04 10:19:23,Come si svolge la verbalizzazione del tirocinio?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.185
2025-11-04 10:19:23,Chi deve firmare il registro delle ore di tirocinio?,Il contesto fornito indica che il registro delle ore di lavoro svolte dal tirocinante viene firmato dal tutor aziendale al termine del tirocinio.,1.000,0.586,0.500,1.000,0.640
2025-11-04 10:19:23,Qual è la valutazione finale del tirocinio?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.149
2025-11-04 10:19:23,Il tirocinio può essere svolto in remoto?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.149
2025-11-04 10:19:23,È possibile svolgere il tirocinio presso un laboratorio interno del Dipartimento?,"Sì, è possibile svolgere il tirocinio presso un laboratorio interno del Dipartimento. Il contesto indica che ""per un tirocinio interno, la struttura è solitamente un laboratorio di ricerca o didattico del Dipartimento.""",1.000,1.000,0.500,1.000,0.713
2025-11-04 10:19:23,Qual è l’indirizzo email a cui inviare il registro firme del tirocinio?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.867
2025-11-04 10:19:23,Che cosa si intende per tutorato di sostegno nei corsi di primo livello?,"Il tutorato di sostegno per i corsi di studio di primo livello è costituito da attività formative indirizzate a migliorare l'apprendimento di alcuni insegnamenti di base il cui superamento è ritenuto fondamentale per gli insegnamenti successivi. Questa attività di supporto è fornita da studenti di dottorato o di laurea specialistica o magistrale in Ingegneria, Matematica o Fisica.",1.000,0.939,1.000,1.000,0.794
2025-11-04 10:19:23,Chi stabilisce i criteri e le modalità di assegnazione dei tutor ai diversi corsi di studio?,I criteri e le modalità di assegnazione dei tutor ai diversi CdS/insegnamenti saranno stabiliti dal Consiglio di Dipartimento sentiti i presidenti dei Corsi di Laurea interessati.,1.000,0.939,0.333,1.000,0.981
2025-11-04 10:19:23,A chi è destinato il tutorato individuale?,Il tutorato individuale è destinato agli studenti delle lauree triennali.,1.000,1.000,0.250,1.000,1.000
2025-11-04 10:19:23,Cosa viene garantito agli studenti diversamente abili nel tutorato individuale?,"Nel tutorato individuale, qualora vengano immatricolati soggetti diversamente abili, la struttura didattica provvederà, su richiesta, a mettere a disposizione mezzi strumentali e personale di supporto, secondo le specifiche esigenze.",0.800,0.831,0.583,1.000,0.762
2025-11-04 10:19:23,Chi fornisce il tutorato per gli insegnamenti di base nei corsi di primo livello?,"Il tutorato di sostegno per i corsi di studio di primo livello, che riguarda attività formative indirizzate a migliorare l'apprendimento di alcuni insegnamenti di base, è fornito da studenti di dottorato o di laurea specialistica o magistrale in Ingegneria, Matematica o Fisica.",1.000,0.887,0.500,1.000,0.397
2025-11-04 10:19:23,Qual è la finalità principale del tutorato di sostegno?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.129
2025-11-04 10:19:23,È previsto un tutorato specifico per le lauree magistrali?,"Il contesto fornito indica che il tutorato di sostegno è previsto per i corsi di studio di primo livello e il tutorato individuale per gli studenti delle lauree triennali. Non è specificato un tutorato specifico per le lauree magistrali, sebbene studenti di laurea specialistica o magistrale possano fornire attività di supporto per i corsi di studio di primo livello.",1.000,0.000,0.333,1.000,0.512
2025-11-04 10:19:23,=== MEDIA TOTALE ===,,0.788,0.340,0.250,0.401,0.418
