RISULTATI RISPOSTA SPARSE (BM25) CON GEMINI: DOCUMENT STRUCTURE BASED CHUNKING

timestamp,question,answer,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
2025-11-04 10:01:34,Durante quali periodi le attività didattiche sono sospese per le vacanze?,Le attività didattiche sono sospese per le festività del Patrono della sede in cui si svolgono le attività didattiche.,0.500,0.714,0.000,0.000,0.418
2025-11-04 10:01:34,Le lezioni iniziano a ottobre 2025?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.146
2025-11-04 10:01:34,Per quale anno accademico si riferisce il calendario delle lauree?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.129
2025-11-04 10:01:34,Quando si svolge la prima sessione di laurea dell'anno accademico 2025-2026?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.134
2025-11-04 10:01:34,Qual è l'ultima sessione di laurea prevista nel calendario?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.129
2025-11-04 10:01:34,Quante sessioni di laurea sono previste complessivamente nel calendario 2025-2026?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.133
2025-11-04 10:01:34,Le date delle lauree sono identiche per i corsi triennali e magistrali?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.141
2025-11-04 10:01:34,Vengono specificate le scadenze per la presentazione della domanda di laurea?,Non presente nei documenti.,0.000,0.000,0.333,0.000,0.158
2025-11-04 10:01:34,È indicato l’orario preciso di inizio delle sedute di laurea?,Non presente nei documenti.,1.000,0.000,1.000,1.000,0.903
2025-11-04 10:01:34,Che cos'è il programma Erasmus+?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.139
2025-11-04 10:01:34,Quali sono le due tipologie principali di mobilità previste dal programma Erasmus+?,"Il programma Erasmus+ prevede due tipologie di mobilità: mobilità a fini di studio (esami, tesi di laurea) e mobilità a fine di Traineeship (tirocinio o stage anche post-laurea).",1.000,0.940,1.000,1.000,0.780
2025-11-04 10:01:34,Chi è il delegato Erasmus del Dipartimento di Ingegneria?,Il delegato Erasmus del Dipartimento di Ingegneria è il Prof. Emilio Di Giacomo.,1.000,1.000,1.000,1.000,1.000
2025-11-04 10:01:34,Quali attività possono essere svolte durante la mobilità a fini di studio?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.137
2025-11-04 10:01:34,Quali sono i requisiti per partecipare al programma Erasmus+ Traineeship?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.132
2025-11-04 10:01:34,In quale periodo viene pubblicato il bando Erasmus?,"Ogni anno, nei primi mesi, viene pubblicato il bando di selezione.",1.000,0.804,0.333,1.000,0.967
2025-11-04 10:01:34,Dove è possibile trovare i bandi Erasmus aggiornati?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.152
2025-11-04 10:01:34,È possibile riconoscere CFU per un tirocinio svolto con Erasmus Traineeship?,"Sì, è possibile riconoscere CFU per un tirocinio svolto con Erasmus Traineeship. Il Programma Erasmus+ Traineeship consente di effettuare un periodo di tirocinio presso un’impresa o ente straniero. Se il tirocinio è svolto all’interno del corso di studio (tirocinio pre-titolo), può prevedere il riconoscimento di crediti formativi (CFU) a patto che il tirocinio sia previsto nel piano di studi dello studente.",1.000,1.000,0.450,1.000,0.581
2025-11-04 10:01:34,Chi deve approvare il Learning Agreement?,Il Learning Agreement deve essere approvato dal Delegato del Dipartimento e dall'ente ospitante. Il Learning Agreement deve essere approvato anche dal Delegato del Dipartimento e dall'Università ospitante.,1.000,1.000,0.833,1.000,0.989
2025-11-04 10:01:34,Qual è la lingua richiesta per partecipare a un tirocinio Erasmus?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.124
2025-11-04 10:01:34,Chi approva il riconoscimento dei CFU dopo il tirocinio Erasmus?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.134
2025-11-04 10:01:34,Quali documenti sono richiesti per un tirocinio autonomo?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.140
2025-11-04 10:01:34,Quando si aprono le immatricolazioni per l'anno accademico 2025/2026?,Le immatricolazioni per l'Anno Accademico 2025/2026 si aprono il 1 agosto 2025.,1.000,1.000,1.000,1.000,0.982
2025-11-04 10:01:34,Qual è la scadenza per immatricolarsi ai corsi di laurea triennale e magistrale a ciclo unico ad accesso libero?,I termini per l’immatricolazione ai corsi di laurea triennale e magistrale a ciclo unico ad accesso libero per l’A.A. 2025/2026 sono riaperti fino al 31 ottobre 2025.,1.000,0.885,1.000,1.000,0.176
2025-11-04 10:01:34,Fino a quando è possibile immatricolarsi ai corsi di laurea magistrale biennali?,Il termine per le immatricolazioni ai corsi di laurea magistrali biennali è fissato nel giorno 2 marzo 2026.,1.000,0.917,1.000,1.000,0.992
2025-11-04 10:01:34,Come posso presentare la domanda di immatricolazione?,Puoi compilare la domanda di immatricolazione on-line direttamente da casa accedendo al SOL - Segreterie On Line.,1.000,0.548,1.000,1.000,0.981
2025-11-04 10:01:34,Chi può beneficiare dell'esenzione totale dalle tasse universitarie?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.119
2025-11-04 10:01:34,Cosa si intende per 'Low-Tax Area' secondo il regolamento?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.119
2025-11-04 10:01:34,Quali riduzioni sono previste per chi si immatricola con un voto di diploma alto?,"È previsto un esonero totale o una riduzione parziale sull’immatricolazione alle lauree triennali e magistrali a ciclo unico in base al voto del Diploma, per voti compresi tra 100/100 e lode e 95/100.",1.000,0.774,0.333,1.000,0.788
2025-11-04 10:01:34,Quali agevolazioni sono previste per studenti dello stesso nucleo familiare iscritti contemporaneamente?,"Per studenti provenienti dallo stesso nucleo familiare contemporaneamente iscritti a tempo pieno all’Università degli Studi di Perugia, è prevista una riduzione del 30% (se ISEEU <= €.40.000) o del 15% (ISEEU > €.40.000) sulle rate successive alla prima.",1.000,0.827,1.000,1.000,0.530
2025-11-04 10:01:34,A chi bisogna rivolgersi per chiedere l'esonero dal corso sulla sicurezza?,"Per chiedere l'esonero dal corso sulla sicurezza, lo studente può scrivere all'Ufficio sicurezza luoghi di lavoro (giovanni.chiappavento@unipg.it).",1.000,0.872,1.000,1.000,0.818
2025-11-04 10:01:34,Chi è il referente per informazioni e sessioni di esame aggiuntive sul corso di sicurezza?,Per informazioni e sessioni di esame aggiuntive contattare direttamente il prof. Antonio Moschitta (antonio.moschitta@unipg.it).,1.000,0.841,1.000,1.000,0.977
2025-11-04 10:01:34,Come può ottenere l’attestato lo studente che supera l’esame di sicurezza?,"Una volta superato l’esame, lo studente può scaricare l'attestato dall'area riservata.",0.500,0.803,1.000,1.000,0.961
2025-11-04 10:01:34,A cosa serve il corso sulla sicurezza nei luoghi di lavoro?,Il corso sulla sicurezza nei luoghi di lavoro è necessario per l'accesso ai laboratori.,1.000,0.634,1.000,1.000,0.691
2025-11-04 10:01:34,Posso accedere al laboratorio senza aver seguito il corso sulla sicurezza?,"Per l'accesso ai laboratori, è necessario seguire un corso sulla sicurezza nei luoghi di lavoro e sostenere una prova di esame. Se lo studente non ha seguito tale corso oppure non ha acquisito i crediti richiesti, occorre seguire il corso.",1.000,0.767,1.000,1.000,0.764
2025-11-04 10:01:34,Qual è il link per iscriversi al corso sulla sicurezza nei luoghi di lavoro?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.632
2025-11-04 10:01:34,Il corso sulla sicurezza è erogato in presenza o a distanza?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.142
2025-11-04 10:01:34,Cosa deve fare uno studente che non ha seguito il corso di sicurezza nella scuola superiore?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.152
2025-11-04 10:01:34,È possibile organizzare sessioni di esame aggiuntive per il corso sulla sicurezza?,"Sì, è possibile organizzare sessioni di esame aggiuntive. Per il corso sulla sicurezza nei luoghi di lavoro, è necessario sostenere una prova di esame (Fonte 2). A richiesta possono essere organizzate sessioni di esame aggiuntive (Fonte 3). Per informazioni e sessioni di esame aggiuntive, è possibile contattare direttamente il prof. Antonio Moschitta (antonio.moschitta@unipg.it) (Fonte 1).",1.000,0.923,0.833,1.000,0.641
2025-11-04 10:01:34,Qual è l'orario delle lezioni di Intelligent and Secure Networks e quali sono le date degli appelli d'esame?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.119
2025-11-04 10:01:34,Quali sono i moduli che servono per fare il tirocinio e con che tempistiche vanno consegnati?,"Il contesto fa riferimento a ""moduli per il Tirocinio"" e a ""I documenti firmati e timbrati dalla struttura ospitante"", ma non specifica quali siano i moduli richiesti. Per quanto riguarda le tempistiche di consegna, ""I documenti firmati e timbrati dalla struttura ospitante vanno consegnati alla Segreteria Didattica del Dipartimento di Ingegneria prima dell'inizio del tirocinio"".",1.000,0.000,0.000,0.000,0.473
2025-11-04 10:01:34,Qual è il nome del corso di laurea?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.137
2025-11-04 10:01:34,Presso quale sede è attivo il corso di Ingegneria Informatica e Robotica?,Il corso di laurea magistrale in Ingegneria Informatica e Robotica è attivo presso la sede di Perugia.,1.000,0.886,1.000,1.000,0.694
2025-11-04 10:01:34,Quale titolo accademico viene rilasciato al termine del corso?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.138
2025-11-04 10:01:34,Quanti CFU totali prevede il corso di laurea magistrale?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.116
2025-11-04 10:01:34,Qual è il numero massimo di studenti ammessi al corso?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.096
2025-11-04 10:01:34,Quali sono i due curricula del corso di Ingegneria Informatica e Robotica?,Il Corso di laurea magistrale in Ingegneria Informatica e Robotica si articola in due curricula: - Data Science and Data Engineering.,0.500,0.927,1.000,0.500,0.480
2025-11-04 10:01:34,Qual è l’obiettivo formativo principale del corso?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.151
2025-11-04 10:01:34,Quali sono i principali sbocchi occupazionali del curriculum Data Science and Data Engineering?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.156
2025-11-04 10:01:34,Qual è la differenza tra i due curricula del corso?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.130
2025-11-04 10:01:34,Quale docente coordina il corso di studio?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.106
2025-11-04 10:01:34,Il corso prevede tirocini in azienda?,Non presente nei documenti.,0.000,0.000,1.000,0.000,0.148
2025-11-04 10:01:34,Quando è consigliato presentare la pratica di trasferimento da altro Ateneo?,"La presentazione della pratica di trasferimento da altro Ateneo deve avvenire, di norma, entro il mese di ottobre, per permettere un efficace inserimento nelle attività didattiche.",1.000,0.971,1.000,1.000,0.661
2025-11-04 10:01:34,Il corso di laurea si svolge interamente in lingua inglese?,Non presente nei documenti.,1.000,0.000,0.200,0.000,0.139
2025-11-04 10:01:34,Quanti anni dura il percorso formativo completo?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.145
2025-11-04 10:01:34,Chi può accedere al corso di laurea magistrale?,Lo studente che non ha i requisiti curriculari può essere ammesso al corso di laurea magistrale in Ingegneria Informatica e Robotica previo recupero dei crediti formativi attraverso uno specifico percorso didattico concordato con il corso di laurea.,0.600,0.797,0.000,0.000,0.162
2025-11-04 10:01:34,Quando si tiene la prova di verifica della preparazione personale?,"Il contesto fornito menziona la ""verifica della personale preparazione"" in [Fonte 2], indicando che i percorsi dipendono dal suo risultato. Tuttavia, nessuna delle fonti fornite specifica *quando* si tiene la prova di verifica della preparazione personale.",0.667,0.000,0.000,0.000,0.399
2025-11-04 10:01:34,Qual è la prova finale prevista per il conseguimento della laurea?,"È prevista una prova finale per il conseguimento della laurea. Al termine di tale prova, la Commissione decide a porte chiuse la votazione finale, che viene assegnata tenendo conto del curriculum dello studente e della prova finale stessa, in conformità a linee guida della struttura didattica. La votazione è espressa in centodecimi e una menzione di lode può essere espressa dalla Commissione, all'unanimità, per chi consegue il massimo punteggio.",1.000,0.868,0.000,0.000,0.272
2025-11-04 10:01:34,Chi è il docente responsabile dell'insegnamento DATA INTENSIVE APPLICATIONS AND BIG DATA?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.119
2025-11-04 10:01:34,Qual è la differenza tra tesi compilativa e tesi sperimentale secondo il regolamento?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.141
2025-11-04 10:01:34,Quali sono le modalità di verifica dell'apprendimento previste per l'insegnamento DATA INTENSIVE APPLICATIONS AND BIG DATA?,"Per l'insegnamento DATA INTENSIVE APPLICATIONS AND BIG DATA, la modalità di verifica dell'apprendimento prevista è l'esame. Questo è indicato nelle fonti fornite, ad esempio in [Fonte 2]: ""Caratterizzante Ingegneria Informatica - Data Intensive Applications and II ING-INF/05 Big Data 6 esame"" e in [Fonte 3]: ""Uno tra i seguenti insegnamenti Caratterizzante Ingegneria - Data Intensive Applications and Informatica Big Data II ING-INF/05 6 esame"".",1.000,0.981,0.000,0.000,0.389
2025-11-04 10:01:34,Quali strutture e servizi sono disponibili per gli studenti di Ingegneria a Perugia?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.146
2025-11-04 10:01:34,Dove si trova il campus di Ingegneria e come è possibile raggiungerlo?,Non presente nei documenti.,0.000,0.000,0.000,0.333,0.127
2025-11-04 10:01:34,È disponibile una rete Wi-Fi per gli studenti?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.135
2025-11-04 10:01:34,Quali sono i giorni e gli orari di apertura al pubblico della Segreteria Studenti?,Non presente nei documenti.,0.000,0.000,1.000,1.000,0.139
2025-11-04 10:01:34,Come si può contattare la Segreteria Studenti per telefono?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.124
2025-11-04 10:01:34,Qual è l’indirizzo email della Segreteria Didattica del Dipartimento di Ingegneria?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.133
2025-11-04 10:01:34,Come si può accedere ai servizi di segreteria senza recarsi fisicamente allo sportello?,"Per accedere ai servizi di segreteria senza recarsi allo sportello, l'ateneo di Perugia mette a disposizione degli studenti il servizio SOL. Per eventuali chiarimenti o richieste di assistenza, è possibile contattare l'indirizzo e-mail help.didattica@unipg.it.",1.000,0.806,1.000,0.000,0.564
2025-11-04 10:01:34,A chi scrivere per assistenza sulla segreteria online SOL?,"Per assistenza sulla segreteria online SOL, è possibile contattare il seguente indirizzo e-mail: help.didattica@unipg.it.",1.000,0.893,1.000,1.000,0.950
2025-11-04 10:01:34,È possibile aprire un ticket per richiedere assistenza alla Segreteria Studenti?,"Sì, è possibile aprire un ticket per richiedere assistenza. La Fonte 2 indica chiaramente: ""Contattaci aprendo un ticket, riceverai in breve tempo la risposta alla tua richiesta. Se necessario, chiama la tua Segreteria Studenti il martedì e il giovedì dalle 14:30 alle 16:30 al numero che trovi alla pagina https://www.unipg.it/didattica/segreterie"". La Fonte 1 aggiunge che il servizio per aprire un ticket è attivo h24.",0.857,0.916,1.000,0.000,0.550
2025-11-04 10:01:34,Quali sono i giorni entro cui uno studente deve presentare la domanda di laurea e consegnare la tesi?,"La compilazione della domanda di laurea, comprensiva dell'indicazione del titolo della tesi e del Relatore, deve avvenire 45 giorni prima della seduta di laurea. Non sono presenti nei documenti i giorni entro cui uno studente deve consegnare la tesi.",1.000,0.000,0.200,0.500,0.476
2025-11-04 10:01:34,Dove si compila la domanda di laurea online?,"La domanda di laurea online si compila entrando nel SOL con le proprie credenziali, dal menù si deve scegliere il link “Laurea” e cliccare su “Conseguimento titolo”. Il sistema guiderà l’utente alla compilazione della domanda di laurea online.",1.000,0.991,0.250,1.000,0.853
2025-11-04 10:01:34,Quanto costa la stampa della pergamena se richiesta durante la domanda di laurea?,"Se lo studente intende fare richiesta della stampa della pergamena in fase di compilazione della domanda di laurea, il contributo è di 132 euro, comprensivo anche del bollo previsto per la domanda di esame di laurea.",0.750,0.956,1.000,1.000,0.453
2025-11-04 10:01:34,"In base alle linee guida, quanti punti può ottenere una tesi di ricerca per la presentazione e discussione?","Il contesto fornito indica due possibili punteggi per la presentazione e discussione della tesi. Una fonte afferma ""Fino a 4 punti per la presentazione e discussione della tesi"", mentre un'altra indica ""Fino a 3 punti per la presentazione e discussione della tesi"".",1.000,0.000,1.000,1.000,0.429
2025-11-04 10:01:34,Quali allegati sono obbligatori nella domanda di laurea online?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.164
2025-11-04 10:01:34,Quali sono i criteri di valutazione per una tesi compilativa?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.151
2025-11-04 10:01:34,Quando può essere assegnata la lode nella laurea magistrale?,La votazione finale di 110 e lode può essere attribuita con voto unanime della commissione qualora:,nan,0.000,0.500,0.000,0.185
2025-11-04 10:01:34,Come si calcola il voto di laurea magistrale?,"Il voto di laurea si ottiene dalla somma, arrotondata all’unità, della media curriculare e del punteggio assegnato alla tesi di laurea.",0.500,0.722,1.000,1.000,0.962
2025-11-04 10:01:34,Qual è il numero massimo di CFU di tirocinio che uno studente può ottenere nella stessa azienda?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.133
2025-11-04 10:01:34,A quante ore di attività corrisponde un CFU di tirocinio?,"Il contesto fornito indica che ""A 1 CFU corrispondono 25 ore di attività di tirocinio.""",nan,0.971,0.200,1.000,0.198
2025-11-04 10:01:34,Qual è il numero massimo di tirocinanti che un'azienda con 10 dipendenti può ospitare contemporaneamente?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.143
2025-11-04 10:01:34,Un docente universitario può essere tutor di quanti tirocinanti interni?,"Per i tirocini interni, un docente può essere tutor al massimo di 3 tirocinanti contemporaneamente.",1.000,0.910,0.867,1.000,0.951
2025-11-04 10:01:34,L’attività lavorativa passata può essere riconosciuta come tirocinio curriculare?,Non presente nei documenti.,1.000,0.000,0.250,0.000,0.180
2025-11-04 10:01:34,Quanto tempo prima bisogna consegnare i moduli di tirocinio?,Non presente nei documenti.,1.000,0.000,0.000,0.000,0.139
2025-11-04 10:01:34,Cosa accade se l’azienda non è ancora convenzionata con il Dipartimento?,"Se l’azienda non è ancora convenzionata con il Dipartimento di Ingegneria, si raccomanda un intervallo più ampio per lo svolgimento delle pratiche previste. Inoltre, se non già attiva, dovrà essere finalizzata una Convenzione di tirocinio tra l’azienda e il Dipartimento.",1.000,0.856,0.867,1.000,0.554
2025-11-04 10:01:34,Come si svolge la verbalizzazione del tirocinio?,Non presente nei documenti.,1.000,0.000,0.833,0.000,0.185
2025-11-04 10:01:34,Chi deve firmare il registro delle ore di tirocinio?,Il registro delle ore di tirocinio viene firmato dal tutor aziendale al termine del tirocinio.,1.000,0.973,1.000,1.000,0.897
2025-11-04 10:01:34,Qual è la valutazione finale del tirocinio?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.149
2025-11-04 10:01:34,Il tirocinio può essere svolto in remoto?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.149
2025-11-04 10:01:34,È possibile svolgere il tirocinio presso un laboratorio interno del Dipartimento?,"Sì, è possibile svolgere il tirocinio presso un laboratorio interno del Dipartimento. I Corsi di Studio di area informazione del Dipartimento di Ingegneria offrono allo studente la possibilità di svolgere tirocini sia presso aziende convenzionate (tirocinio aziendale) sia presso i Laboratori del Dipartimento (tirocinio interno) come parte integrante della propria formazione. Per un tirocinio interno, la struttura è solitamente un laboratorio di ricerca o didattico del Dipartimento.",1.000,1.000,0.756,1.000,0.482
2025-11-04 10:01:34,Qual è l’indirizzo email a cui inviare il registro firme del tirocinio?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.867
2025-11-04 10:01:34,Che cosa si intende per tutorato di sostegno nei corsi di primo livello?,"Il tutorato di sostegno per i corsi di studio di primo livello è costituito da attività formative indirizzate a migliorare l'apprendimento di alcuni insegnamenti di base il cui superamento è ritenuto fondamentale per gli insegnamenti successivi. Tale attività di supporto è fornita da studenti di dottorato o di laurea specialistica o magistrale in Ingegneria, Matematica o Fisica.",1.000,0.941,0.500,1.000,0.732
2025-11-04 10:01:34,Chi stabilisce i criteri e le modalità di assegnazione dei tutor ai diversi corsi di studio?,I criteri e le modalità di assegnazione dei tutor ai diversi CdS/insegnamenti saranno stabiliti dal Consiglio di Dipartimento sentiti i presidenti dei Corsi di Laurea interessati.,1.000,0.988,0.500,1.000,0.981
2025-11-04 10:01:34,A chi è destinato il tutorato individuale?,Il tutorato individuale è destinato agli studenti delle lauree triennali.,1.000,1.000,0.250,1.000,1.000
2025-11-04 10:01:34,Cosa viene garantito agli studenti diversamente abili nel tutorato individuale?,"Nel tutorato individuale, qualora vengano immatricolati soggetti diversamente abili, la struttura didattica provvederà, su richiesta, a mettere a disposizione mezzi strumentali e personale di supporto, secondo le specifiche esigenze.",0.600,0.892,0.833,1.000,0.762
2025-11-04 10:01:34,Chi fornisce il tutorato per gli insegnamenti di base nei corsi di primo livello?,"Il tutorato di sostegno per i corsi di studio di primo livello, indirizzato a migliorare l'apprendimento di alcuni insegnamenti di base, è fornito da studenti di dottorato o di laurea specialistica o magistrale in Ingegneria, Matematica o Fisica.",1.000,0.888,1.000,1.000,0.464
2025-11-04 10:01:34,Qual è la finalità principale del tutorato di sostegno?,Non presente nei documenti.,0.000,0.000,0.000,0.000,0.129
2025-11-04 10:01:34,È previsto un tutorato specifico per le lauree magistrali?,Non presente nei documenti.,1.000,0.000,0.200,1.000,0.904
2025-11-04 10:01:34,=== MEDIA TOTALE ===,,0.703,0.347,0.377,0.401,0.417
